0;10000;1024;0.30854447063465107;149;128
1;10000;1344;0.01906631094289758;277;128
0;10000;788;0.34461218334751764;138;64
1;10000;1268;0.02907960468580265;246;128
2;10000;1256;0.009920974201040588;723;64
0;10000;268;0.7700431458051551;58;32
1;10000;1348;0.11875755691154315;186;128
2;10000;852;0.009920974201040588;977;64
